prefix	sample_class	code_field	blank	sample_type	full_path	original_filename	investigation	investigation_id	study	assay	fileid
A06_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun3	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A06.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A06_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A06_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun3.mzML	A06_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun3.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	42
A06_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A06.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A06_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A06_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	A06_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	43
A06_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A06.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A06_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A06_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	A06_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	44
A07_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A07.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A07_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A07_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	A07_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	45
A07_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A07.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A07_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A07_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	A07_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	46
A07_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A07.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A07_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A07_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3.raw	A07_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	47
A07_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A07.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A07_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A07_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3.mzML	A07_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	48
A08_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A08.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A08_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A08_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	A08_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	49
A08_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A08.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A08_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A08_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	A08_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	50
A08_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A08.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A08_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A08_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	A08_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	51
A08_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A08.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A08_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A08_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	A08_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	52
A09_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A09.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A09_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A09_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	A09_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	53
A09_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A09.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A09_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A09_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	A09_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	54
A09_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3_2	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A09.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A09_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A09_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3_2.raw	A09_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3_2.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	55
A09_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3_2	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A09.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A09_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A09_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3_2.mzML	A09_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun3_2.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	56
A10_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A10.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A10_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A10_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	A10_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	57
A10_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A10.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A10_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A10_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	A10_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	58
A10_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A10.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A10_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A10_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun.raw	A10_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	59
A10_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A10.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A10_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A10_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun.mzML	A10_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	60
A11_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A11.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A11_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A11_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.raw	A11_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	61
A11_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A11.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A11_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A11_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.mzML	A11_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	62
A11_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A11.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A11_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A11_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	A11_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	63
A11_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A11.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A11_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A11_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	A11_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	64
A12_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A12.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A12_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A12_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.raw	A12_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	65
A12_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.A12.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_A12_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/A12_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.mzML	A12_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	66
A12_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A12.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A12_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A12_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	A12_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	67
A12_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.A12.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_A12_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163221/A12_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	A12_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	68
B01_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B01.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B01_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/B01_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.raw	B01_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	69
B01_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B01.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B01_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163221/B01_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.mzML	B01_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	70
B01_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.B01.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_B01_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163222/B01_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	B01_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	71
B01_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.B01.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_B01_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163222/B01_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	B01_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	72
B02_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B02.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B02_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163222/B02_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	B02_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	73
B02_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B02.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B02_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163222/B02_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	B02_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	74
B02_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun2	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.B02.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_B02_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163222/B02_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun2.raw	B02_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun2.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	75
B02_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun2	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.B02.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_B02_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163222/B02_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun2.mzML	B02_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS_rerun2.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	76
B03_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B03.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B03_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163222/B03_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	B03_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	77
B03_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B03.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B03_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163222/B03_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	B03_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	78
B03_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.B03.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_B03_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163222/B03_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	B03_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	79
B03_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.B03.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_B03_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163222/B03_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	B03_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	80
B04_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_ActuallyB03	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B04.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B04_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163222/B04_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_ActuallyB03.raw	B04_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_ActuallyB03.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	81
B04_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_ActuallyB03	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B04.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B04_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163222/B04_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_ActuallyB03.mzML	B04_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_ActuallyB03.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	82
B04_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.B04.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_B04_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163222/B04_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	B04_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	83
B04_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.B04.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_B04_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163222/B04_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	B04_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	84
B05_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun2	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B05.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B05_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163222/B05_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun2.raw	B05_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun2.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	85
B05_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun2	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B05.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B05_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163222/B05_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun2.mzML	B05_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS_rerun2.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	86
B05_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.B05.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_B05_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163222/B05_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	B05_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	87
B05_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS	DAPH.D.CULT.D.APOL.D.AMP.1.D.C30.B05.D.DIMS.NEGATIVE	DAPH_D-CULT_D-APOL_D-AMP_1_D-C30_B05_D-DIMS_NEGATIVE	no	ANIMAL	data/files/2022_04_25_163222/B05_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	B05_Apolar_Daph_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	88
B06_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B06.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B06_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163222/B06_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	B06_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	89
B06_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS	BLANK.D.CULT.D.APOL.D.AMP.1.D.C30.B06.D.DIMS.NEGATIVE	BLANK_D-CULT_D-APOL_D-AMP_1_D-C30_B06_D-DIMS_NEGATIVE	yes	BLANK	data/files/2022_04_25_163222/B06_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	B06_Apolar_Blank_AMP_1_C30_LCMS_Neg_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	APOL_AMP_1_C30_NEG	90
